id,tweetID,coordinates,hashtags
1166383453,9.42E+17,"4.8932,52.3731",trndnl
255110101,9.42E+17,"4.89127,52.3507",XMAS2017
1583075856,9.42E+17,,MCITOT
1166383453,9.42E+17,"4.8932,52.3731",begrotingEZK
562300547,9.42E+17,,A9
1166383453,9.42E+17,"4.8932,52.3731",trndnl
559654312,9.42E+17,,PSVADO
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",Top3Apps
1166383453,9.42E+17,"4.8932,52.3731",trndnl
256905556,9.42E+17,,BladeRunner2049
184541859,9.42E+17,,mh17
112969803,9.42E+17,,pocketscience
1583075856,9.42E+17,,SharkTeam
1934991727,9.42E+17,"4.8951679,52.3702157",Amsterdam
234731469,9.42E+17,,goingdown
1166383453,9.42E+17,"4.8932,52.3731",psvado
21386438,9.42E+17,,Amsterdam
16245647,9.42E+17,,funfunfun
63856062,9.42E+17,"4.74585772,52.38488577",fancy
2119871,9.42E+17,,UX
239135593,9.42E+17,,nowplaying
1166383453,9.42E+17,"4.8932,52.3731",trndnl
46177890,9.42E+17,,ijburg
123335518,9.42E+17,"4.88382151,52.36223099",paradiso
415343807,9.42E+17,"4.8922,52.3731",amsterdam
2668711611,9.42E+17,,TheBigMusicQuiz
45409230,9.42E+17,,RickBrandsteder
26335581,9.42E+17,"4.88012,52.36255",dinner
3598644755,9.42E+17,"4.88109766,52.3646728",Amsterdam
314403658,9.42E+17,"4.89320755,52.3735032",lightfestival
234731469,9.42E+17,,hoppa
284041376,9.42E+17,"4.87992024,52.3705456",CaTvent
1246669027,9.42E+17,"4.9003,52.29689",dinnerfortwo
197885494,9.42E+17,,HenriBergson
52052735,9.42E+17,,PyeongChang2018
2882547575,9.41E+17,"4.8754053,52.3682853",amsterdam
126073175,9.41E+17,"4.743783,52.378855",ZWANENBURG
91844132,9.41E+17,"4.8922,52.3731",analogphotography
1166383453,9.41E+17,"4.8932,52.3731",Voetbaltwitteraar2017
24354074,9.41E+17,"4.87930128,52.35621485",onstage
1166383453,9.41E+17,"4.8932,52.3731",vitwil
111862103,9.41E+17,,terrorist
461285387,9.41E+17,,win
2629973298,9.41E+17,"4.89343822,52.37287766",followtrain
19140633,9.41E+17,"4.95781,52.31674",AML
274312381,9.41E+17,,ToddlerinChief
1166383453,9.41E+17,"4.8932,52.3731",trndnl
493854788,9.41E+17,"4.898056,52.374167",church
117020800,9.41E+17,"4.8922,52.3731",westmidlands
40951432,9.41E+17,"4.8922,52.3731",visitamsterdam
7.02E+17,9.41E+17,"4.8922,52.3731",asot844
1168186100,9.41E+17,"4.88895893,52.36354596",netherlands
1166383453,9.41E+17,"4.8932,52.3731",stroomstoring
19703677,9.41E+17,,mekoe
7.02E+17,9.41E+17,"4.8922,52.3731",asot844
16325786,9.41E+17,"4.83571388,52.38950775",netherlands
1897191638,9.41E+17,"4.8922,52.3731",amsterdam
19703677,9.41E+17,,mekoo
3598644755,9.41E+17,"4.88939422,52.34162519",Food
1734286062,9.41E+17,,GielRoast
7.63E+17,9.41E+17,,lhbt
151078227,9.41E+17,,GroPsv
3341787057,9.41E+17,"4.8922,52.3731",galifornia
482348898,9.41E+17,,gropsv
584726778,9.41E+17,,Journaal
537030025,9.41E+17,,meenaarhaar
1166383453,9.41E+17,"4.8932,52.3731",stroomstoring
70666503,9.41E+17,"4.89347,52.36645",4xd
9.38E+17,9.41E+17,"4.762268,52.308294",SNCB
114804595,9.41E+17,,vitesse
182326370,9.41E+17,,verkeersveiligheid
151078227,9.41E+17,,gropsv
19140633,9.41E+17,"4.72539,52.28743",KEN
7.51E+17,9.41E+17,,Oostende
9.10E+17,9.41E+17,,tegenlicht
19140633,9.41E+17,"4.698628,52.4143414",KEN
180811828,9.41E+17,"4.89320755,52.3735032",lightfestival
3205331273,9.41E+17,,zaankanter
29641591,9.41E+17,,NataliePortman
1166383453,9.41E+17,"4.8932,52.3731",stroomstoring
14048215,9.41E+17,"4.86819527,52.37037204",amsterdam
1412157392,9.41E+17,,nieuwbouw
482348898,9.41E+17,,out
101478815,9.41E+17,,waterstof
19066475,9.41E+17,,communicatie
131565005,9.41E+17,"4.8922,52.3731",Amsterdam
180811828,9.41E+17,"4.8942358,52.3846474",view
480384073,9.41E+17,"4.94195,52.35196",christmasdecor
39212849,9.41E+17,,liteclient
36166240,9.41E+17,"4.76674676,52.31195514",DJ
379117173,9.41E+17,,bloodandroses
1951701180,9.41E+17,,Afsluitdijk
47361215,9.41E+17,,voetbal
1166383453,9.41E+17,"4.8932,52.3731",GielRoast
228122130,9.41E+17,,queenbee
9.10E+17,9.41E+17,,tegenlicht
19140633,9.41E+17,"4.804928,52.464696",ZAW
246679185,9.41E+17,,meesterlijk
2948728685,9.41E+17,,andrilu
472153028,9.41E+17,,tegenlicht
1166383453,9.41E+17,"4.8932,52.3731",trndnl
1583075856,9.41E+17,,Sharkteam
2194738604,9.41E+17,"4.8951679,52.3702157",Engineering
237194274,9.41E+17,"4.8841599,52.36909",portraitphotography
300805043,9.41E+17,"4.91738823,52.34836872",ecocide
66981387,9.41E+17,,Amsterdam
1055438346,9.41E+17,,amsterdamsebos
825824173,9.41E+17,,Ajax
28387160,9.41E+17,"4.8716799,52.39944",afterlife
1166383453,9.41E+17,"4.8932,52.3731",trndnl
47361215,9.41E+17,,duurzaam
1166383453,9.41E+17,"4.8932,52.3731",MVIcongres
252569867,9.41E+17,"4.898056,52.374167",painter
2358120689,9.41E+17,,amsterdam
477843741,9.41E+17,"4.87972,52.35194",bestcoffeeintown
35516924,9.41E+17,"4.90118,52.37807",netherlands
1166383453,9.41E+17,"4.8932,52.3731",trndnl
1166383453,9.41E+17,"4.8932,52.3731",trndnl
1055438346,9.41E+17,,amsterdamsebos
102798442,9.41E+17,,bootsandwoods
182326370,9.41E+17,,DePijp
21285772,9.41E+17,,aafbrandtcorstius
3248555283,9.41E+17,"4.85671,52.35789",iamsterdam
1166383453,9.41E+17,"4.8932,52.3731",trndnl
1166383453,9.41E+17,"4.8932,52.3731",zezijnalthuis
1166383453,9.41E+17,"4.8932,52.3731",trndnl
88685436,9.41E+17,"4.87396,52.32048",recycle
3248555283,9.41E+17,"4.85671,52.35789",foodporn
1475553271,9.41E+17,,photographer
126629931,9.41E+17,,woonboot
50390942,9.41E+17,,art
278708054,9.41E+17,"4.76194429,52.30944443",fail
284041376,9.41E+17,"4.87992024,52.3705456",liefde
278708054,9.41E+17,"4.76194429,52.30944443",fail
1166383453,9.41E+17,"4.8932,52.3731",zltocongres
1166383453,9.41E+17,"4.8932,52.3731",trndnl
1166383453,9.41E+17,"4.8932,52.3731",trndnl
32707741,9.41E+17,"4.8951679,52.3702157",job
1166383453,9.41E+17,"4.8932,52.3731",trndnl
1166383453,9.41E+17,"4.8932,52.3731",trndnl
3598644755,9.41E+17,"4.89414,52.37736",Muziek
278708054,9.41E+17,"4.90027761,52.37888718",fail
1022079662,9.41E+17,,Trump
134879679,9.41E+17,"4.86667,52.3",winterfood
6865052,9.41E+17,"4.8922,52.3731",SPicollective
278708054,9.41E+17,"4.76194429,52.30944443",fail
256147271,9.41E+17,,Icebar
1166383453,9.41E+17,"4.8932,52.3731",zltocongres
38176898,9.41E+17,"4.8775152,52.3494603",Amsterdam
32282093,9.41E+17,"4.8951679,52.3702157",DellJobs
1166383453,9.41E+17,"4.8932,52.3731",trndnl
143754469,9.41E+17,"4.92268,52.36277",tropenmuseum
50300051,9.41E+17,"4.8951679,52.3702157",Retail
1166383453,9.41E+17,"4.8932,52.3731",trndnl
2158562332,9.41E+17,"4.8875,52.37017",beyou
44695518,9.41E+17,"4.8922,52.3731",Amsterdam
1166383453,9.41E+17,"4.8932,52.3731",zltocongres
1166383453,9.41E+17,"4.8932,52.3731",trndnl
19140633,9.41E+17,"4.825285,52.440375",ZAW
34222257,9.41E+17,,EducationCannotWait
1166383453,9.41E+17,"4.8932,52.3731",trndnl
278708054,9.41E+17,"4.90027761,52.37888718",fail
278708054,9.41E+17,"4.76194429,52.30944443",fail
2969850413,9.41E+17,"4.9075697,52.3870136",auparadiswijn
86946703,9.41E+17,"4.76393985,52.30908793",tulips
19140633,9.41E+17,"4.856013,52.43549",ZAW
41174230,9.41E+17,"5.21186256,52.36730101",sr17
219632154,9.41E+17,,Sale
7.04E+17,9.41E+17,"4.72674,52.28841",A4_RGN
191056056,9.41E+17,,Christianity
1166383453,9.41E+17,"4.8932,52.3731",AOwegverkeer
191056056,9.41E+17,,irony
7.04E+17,9.41E+17,"4.93402,52.37241",S114_PAN
220009145,9.41E+17,"4.76393985,52.30908793",Heineken
11123932,9.41E+17,"4.9029677,52.3774647",feliznavidad
1166383453,9.41E+17,"4.8932,52.3731",AOwegverkeer
315908130,9.41E+17,,win
244739459,9.41E+17,"4.9029677,52.3774647",Holland
289313971,9.41E+17,,architectuur
4567387397,9.41E+17,"4.9,52.36667",Sunset
259986703,9.41E+17,,roast
3393750909,9.41E+17,"4.8922,52.3731",tbt
117426536,9.41E+17,,fdgazellen2017
278708054,9.41E+17,"4.76194429,52.30944443",fail
7.04E+17,9.41E+17,"4.73496,52.29408",A4_DWI
10378002,9.41E+17,,discotech
927127309,9.41E+17,,Marketing
1166383453,9.41E+17,"4.8932,52.3731",lerarenagenda
141955973,9.41E+17,"4.85983,52.33462",vumcamsterdam
251169099,9.41E+17,"4.86795,52.3704605",doggy
1566609163,9.41E+17,"4.93417324,52.36370686",wij
1360032458,9.41E+17,,andsushi
888407598,9.41E+17,"4.90299005,52.36539968",hermitage
7.04E+17,9.41E+17,"4.64054,52.22798",A4_TNS
1166383453,9.41E+17,"4.8932,52.3731",lerarenagenda
2882547575,9.41E+17,"4.8754053,52.3682853",amsterdamtattoos
2285054700,9.41E+17,,vandebron
75222648,9.41E+17,"4.8125,52.3464",botanicaldyes
7.04E+17,9.41E+17,"4.66187,52.23523",N207_QDR
7.13E+17,9.41E+17,,wanderlust
20230946,9.41E+17,,citymarketing
2213960711,9.41E+17,"4.8922,52.3731",friends
4915661554,9.41E+17,,BoycottUsproducts
117177584,9.41E+17,,ShareTheExceptional
4076804775,9.41E+17,,headache
1166383453,9.41E+17,"4.8932,52.3731",trndnl
57677441,9.41E+17,"5.26957,52.34094",gezelligheid
1166383453,9.41E+17,"4.8932,52.3731",herspa
7.04E+17,9.41E+17,"4.77725,52.49736",N246_KRO
7.04E+17,9.41E+17,"4.84209,52.36767",A10_GEU
25096492,9.41E+17,"4.8922,52.3731",amsterdamcity
20731002,9.41E+17,,courage
10008402,9.41E+17,,metenalsdoel
236099866,9.41E+17,,vuejsAmsterdam
1934991727,9.41E+17,"4.8951679,52.3702157",job
44332613,9.41E+17,"4.86255,52.35493",doggy
1166383453,9.41E+17,"4.8932,52.3731",herspa
7.04E+17,9.41E+17,"4.9411,52.40912",N247_A10
3415573805,9.41E+17,,ams
23973844,9.41E+17,,corporate
7.04E+17,9.41E+17,"4.84556,52.3848",S103_A10
1166383453,9.41E+17,"4.8932,52.3731",dividendbelasting
8.20E+17,9.41E+17,,Instagram
240812277,9.41E+17,"4.90288,52.38421",netherlands
49102644,9.41E+17,"4.86763,52.3637299",yesiscrewedup
5838582,9.41E+17,"4.83359926,52.421552",rrmediaenadvies
1539184286,9.41E+17,,Tuesdayseflie
1098132361,9.41E+17,"4.90330439,52.38329303",concert
14698389,9.41E+17,"4.87639,52.37334",honey
3598644755,9.41E+17,"4.88109766,52.3646728",Cultuur
90409135,9.41E+17,"4.83357165,52.39245309",buienalarm
2882547575,9.41E+17,"4.8754053,52.3682853",amsterdam
1098132361,9.41E+17,"4.90330439,52.38329303",concert
1166383453,9.41E+17,"4.8932,52.3731",dividendbelasting
92559699,9.41E+17,"5.21864,52.37268",enjoydivinenature
14698389,9.41E+17,"4.99778,52.355",snow
301979373,9.41E+17,"4.76393985,52.30908793",holiday
967796504,9.41E+17,"5.21754,52.3702",photo
15588419,9.41E+17,"4.871152,52.37229666",Erdogan
1978953192,9.41E+17,,Amsterdam
1166383453,9.41E+17,"4.8932,52.3731",dividendbelasting
1166383453,9.41E+17,"4.8932,52.3731",trndnl
1166383453,9.41E+17,"4.8932,52.3731",trndnl
1978953192,9.41E+17,,Amsterdam
109636485,9.41E+17,,MagicOfMarmi
794813234,9.41E+17,"4.76071,52.3085",Advent
565802024,9.41E+17,,Palestine
297555817,9.41E+17,"4.91833,52.39111",tumblendry
60878287,9.41E+17,"4.900503,52.372573",Amsterdam
1166383453,9.41E+17,"4.8932,52.3731",dividendbelasting
838016551,9.41E+17,,AJAexc
352276019,9.41E+17,"4.83333,52.45",damesdietzoplocatie
9.27E+17,9.41E+17,,dooi
352276019,9.41E+17,"4.83333,52.45",damesdietzoplocatie
296710978,9.41E+17,"4.88497699,52.36001907",schaatsbaanmuseumplein
88039815,9.41E+17,"4.9079,52.36701",loves_world
9.28E+17,9.41E+17,,XLM
2937176327,9.41E+17,"4.888715,52.366925",TIS
92584865,9.41E+17,"4.82080719,52.37079658",runningtour
1166383453,9.41E+17,"4.8932,52.3731",NetNeutrality
363327276,9.41E+17,,ajax
19140633,9.41E+17,"4.888715,52.366925",AML
387381123,9.41E+17,,lief
19450412,9.41E+17,,wijzijnajax
20505650,9.41E+17,"4.81597,52.43803",inntel
58861868,9.41E+17,"4.95305,52.29923",underground
317864974,9.41E+17,"4.8922,52.3731",Holland
2330506190,9.41E+17,,java
1166383453,9.41E+17,"4.8932,52.3731",trndnl
887615858,9.41E+17,,FelizJueves
58861868,9.41E+17,"4.95305,52.29923",bugabooparty
3205331273,9.41E+17,,Signia
58986523,9.41E+17,"4.898014,52.373503",drink
240812277,9.41E+17,"4.90288,52.38421",netherlands
7102052,9.41E+17,"4.816389,52.473889",windmills
1680874579,9.41E+17,"4.891347,52.366778",hangman
7.10E+17,9.41E+17,,MissionforLife
1166383453,9.41E+17,"4.8932,52.3731",ExpeditieRobinson
2566998819,9.41E+17,"4.91323,52.35462",hair
7.10E+17,9.41E+17,,MissionforLife
14931475,9.41E+17,"4.91239,52.36677",elpatron
218913984,9.41E+17,,mobiliteit
121409717,9.41E+17,,tweetspam
291874795,9.41E+17,,ajaexc
113972243,9.41E+17,,ajaexc
326909233,9.41E+17,"4.8907299,52.4047089",wod4
88039815,9.41E+17,"4.8922,52.3731",buurt
131158158,9.41E+17,,mercurs
154615966,9.41E+17,,itsallaboutthebusinesscase
825824173,9.41E+17,,ajaxamsterdam
1693294734,9.41E+17,,meer
131158158,9.41E+17,,mercurs
219603712,9.41E+17,"4.88142272,52.36478095",concertphotography
1166383453,9.41E+17,"4.8932,52.3731",ExpeditieRobinson
219603712,9.41E+17,"4.88142272,52.36478095",concertphotography
131158158,9.41E+17,,mercurs
3256673457,9.41E+17,"4.94201341,52.31381897",wijzijnajax
18773190,9.41E+17,,gordongaattrouwen
19140633,9.41E+17,"4.6808664,52.3163426",KEN
126073175,9.41E+17,"4.680823,52.302477",HOOFDDORP
242502319,9.41E+17,,ajaexc
1166383453,9.41E+17,"4.8932,52.3731",ExpeditieRobinson
131158158,9.41E+17,,mercurs17
9.38E+17,9.41E+17,"4.762268,52.308294",SNCB
17651133,9.41E+17,"4.83333,52.45",sketchbook
113972243,9.41E+17,,Unibet
55796769,9.41E+17,,CNN
88039815,9.41E+17,"4.9094,52.3533",blackandwhitephoto
131158158,9.41E+17,,mercurs
20307058,9.41E+17,,defensie
131158158,9.41E+17,,mercurs
93168741,9.41E+17,,iMacPro
47405281,9.41E+17,"4.88457569,52.38396292",British
58861868,9.41E+17,"4.95305,52.29923",bugabooparty
1166383453,9.41E+17,"4.8932,52.3731",ajaexc
131158158,9.41E+17,,mercursnl
355448369,9.41E+17,"4.94201341,52.31381897",dolberg
3598644755,9.41E+17,"4.88177,52.36493",Cultuur
131158158,9.41E+17,,mercurs
66679455,9.41E+17,"4.92211103,52.36237977",manatwork
430880508,9.41E+17,,BlackMilk
317864974,9.41E+17,"4.8922,52.3731",Holland
131158158,9.41E+17,,mercurs17
1688919962,9.41E+17,,NewYear
131158158,9.41E+17,,mercursnl
1166383453,9.41E+17,"4.8932,52.3731",ExpeditieRobinson
131158158,9.41E+17,,mercursnl
427683210,9.41E+17,"4.8922,52.3731",coffeeshop
430880508,9.41E+17,,CaponenNoreaga
891369678,9.41E+17,,Gordongaattrouwen
1918336800,9.41E+17,"4.7620924,52.30966485",intransit
39821757,9.41E+17,"4.8922,52.3731",Flowers
131158158,9.41E+17,,mercurs
141996550,9.41E+17,,sushi
891369678,9.41E+17,,TeamRogier
240812277,9.41E+17,"4.90288,52.38421",netherlands
242723683,9.41E+17,,maartochniet
15837928,9.41E+17,"4.94130492,52.3145853",Ajax
131158158,9.41E+17,,mercurs
291874795,9.41E+17,,maggezegdworden
2668711611,9.41E+17,,firmalistenbedrog
131158158,9.41E+17,,mercurs17
431777800,9.41E+17,,Iran
131158158,9.41E+17,,mercursnl
1166383453,9.41E+17,"4.8932,52.3731",ajaexc
177909082,9.41E+17,"4.78384697,52.34461071",hoody
891369678,9.41E+17,,gordongaatniettrouwen
89506873,9.41E+17,,rightsstuffnews
7.32E+17,9.41E+17,,cybersecurity
192129174,9.41E+17,"4.89320755,52.3735032",lightfestival2017
28081062,9.41E+17,,persbericht
94564233,9.41E+17,,GroenLinks
9123222,9.41E+17,"4.8737706,52.3406451",straatfotografie
197426953,9.41E+17,,Gordongaattrouwen
51027882,9.41E+17,"4.8922,52.3731",satan
113972243,9.41E+17,"4.8922,52.3731",tbt
259986703,9.41E+17,,crimefighter
1166383453,9.41E+17,"4.8932,52.3731",ajaexc
332986364,9.41E+17,,AJAexc
332986364,9.41E+17,,azAJA
115082596,9.41E+17,,kijktochnietnaargordon
44197789,9.41E+17,"4.88371538,52.35906526",canals
102779050,9.41E+17,,KISS
285299561,9.41E+17,,Jinek
1166383453,9.41E+17,"4.8932,52.3731",ajaexc
550822765,9.41E+17,"4.8922,52.3731",dadelnotenballetjes
1103558246,9.41E+17,,LOL
19140633,9.41E+17,"4.855014,52.355579",AML
317043944,9.41E+17,"4.85641,52.36436",Summer
1166383453,9.41E+17,"4.8932,52.3731",trndnl
394219419,9.41E+17,"4.89889,52.37577",food
26452073,9.41E+17,,GordonManuelRogier
394219419,9.41E+17,"4.89889,52.37577",Rice
190199907,9.41E+17,,boeken
1166383453,9.41E+17,"4.8932,52.3731",ajaexc
394219419,9.41E+17,"4.89889,52.37577",Leire
7.32E+17,9.41E+17,,cryptocurrency
394219419,9.41E+17,"4.89889,52.37577",en
3598644755,9.41E+17,"4.8699199,52.3870099",Nightlife
2188304454,9.41E+17,,nr6
82954746,9.41E+17,"4.8922,52.3731",ilovemandalas
237866456,9.41E+17,"4.90043,52.3676",ballet
1166383453,9.41E+17,"4.8932,52.3731",ajaexc
113972243,9.41E+17,"4.93803,52.3647",photo
1166383453,9.41E+17,"4.8932,52.3731",trndnl
537312318,9.41E+17,,dingersonh
1166383453,9.41E+17,"4.8932,52.3731",ajaexc
75615029,9.41E+17,"4.8922,52.3731",stunning
7.91E+17,9.42E+17,,TheWarehouse
1474172964,9.42E+17,"4.8,52.4833",strong
181253531,9.42E+17,,sharondemiranda
3375579785,9.42E+17,"4.966624,52.378193",amsterdam
1166383453,9.42E+17,"4.8932,52.3731",Insiya
815737585,9.42E+17,,win
307507629,9.42E+17,,Gordongaatniettrouwen
545958319,9.42E+17,"4.8922,52.3731",amsterdag
815737585,9.42E+17,,win
3375579785,9.42E+17,"4.966624,52.378193",amsterdam
189862805,9.42E+17,,crime
1166383453,9.42E+17,"4.8932,52.3731",trndnl
278708054,9.42E+17,"4.76194429,52.30944443",fail
1166383453,9.42E+17,"4.8932,52.3731",trndnl
33593083,9.42E+17,"4.8922,52.3731",NL
19140633,9.42E+17,"4.812006,52.313574",KEN
181931154,9.42E+17,,workshop
14887434,9.42E+17,"4.76393985,52.30908793",piwo
19140633,9.42E+17,"4.81785,52.43461",ZAW
19140633,9.42E+17,"4.837983,52.435002",ZAW
1166383453,9.42E+17,"4.8932,52.3731",Holleeder
270457391,9.42E+17,,Amsterdam
446940548,9.42E+17,,TLJ
8.96E+17,9.42E+17,,Leigh
32282093,9.42E+17,"4.8951679,52.3702157",Amsterdam
38176898,9.42E+17,"4.8951679,52.3702157",Amsterdam
228147997,9.42E+17,,koperenbuislamp
111862103,9.42E+17,,Maastricht
547466696,9.42E+17,"4.896642,52.366019",bookingcom
1166383453,9.42E+17,"4.8932,52.3731",trndnl
7.49E+17,9.42E+17,"4.89287619,52.37305134",love
7.02E+17,9.42E+17,,denizli
40045885,9.42E+17,"4.8897417,52.3605617",ILoveMyJob
7.02E+17,9.42E+17,,pamukkale
1166383453,9.42E+17,"4.8932,52.3731",trndnl
30087694,9.42E+17,"4.936788,52.385375",endorphins
32736739,9.42E+17,"4.6907041,52.3060853",job
1166383453,9.42E+17,"4.8932,52.3731",zuurgooier
6.97E+17,9.42E+17,,sony
38176898,9.42E+17,"4.8951679,52.3702157",internship
483800687,9.42E+17,,dieren
1166383453,9.42E+17,"4.8932,52.3731",Maastricht
8.91E+17,9.42E+17,,genre
9.38E+17,9.42E+17,"4.762268,52.308294",SNCB
29026341,9.42E+17,,KNIL
9.27E+17,9.42E+17,"5.15,52.3667",almerestad
26045931,9.42E+17,,pijp
7.04E+17,9.42E+17,"4.89683,52.42435",A10_AMS
20307058,9.42E+17,,top2000
3598644755,9.42E+17,"4.9015498,52.3794708",Nightlife
22769234,9.42E+17,"4.89312523,52.37359844",swissotelamsterdam
98151014,9.42E+17,,BNNVARA
18973825,9.42E+17,,ajax
211777155,9.42E+17,"4.88132,52.35793",vangoghmuseumamsterdam
3393750909,9.42E+17,"4.88183,52.36636",team
1166383453,9.42E+17,"4.8932,52.3731",excgro
33593083,9.42E+17,"4.88703,52.36076",ChristmasTime
541030977,9.42E+17,"4.9267225,52.3384895",debossavanjobim
27829806,9.42E+17,,PVV
270457391,9.42E+17,,Digital
32282093,9.42E+17,"4.8951679,52.3702157",Amsterdam
9475752,9.42E+17,"4.88665707,52.33617667",AndroidDev
599337574,9.42E+17,,HerculesSeeghers
209977998,9.42E+17,"4.76393985,52.30908793",fish
356346304,9.42E+17,"4.90070613,52.37474214",shinylatex
1166383453,9.42E+17,"4.8932,52.3731",excgro
3059840096,9.42E+17,"4.88288,52.36791",followme
22359372,9.42E+17,"4.84388709,52.37026734",zonietflexibel
168586544,9.42E+17,"4.76393985,52.30908793",makingtime
47361215,9.42E+17,,ultrafijnstof
19140633,9.42E+17,"4.900215,52.372095",AML
2791256985,9.42E+17,"4.8922,52.3731",celebration
19791758,9.42E+17,,agm2017
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",foutekersttruiendag
845762430,9.42E+17,,WaarborgSport
271972580,9.42E+17,"4.8824951,52.37197",prinsengracht
52052735,9.42E+17,,winterdip
1166383453,9.42E+17,"4.8932,52.3731",foutekersttruiendag
4448908515,9.42E+17,,Amsterdam
3598644755,9.42E+17,"4.87772234,52.39706132",Cultuur
1166383453,9.42E+17,"4.8932,52.3731",foutekersttruiendag
8.25E+17,9.42E+17,,gingerbread
1166383453,9.42E+17,"4.8932,52.3731",dbofor
182378630,9.42E+17,,WeServe
9.32E+17,9.42E+17,,litecoin
20316975,9.42E+17,"4.88497699,52.36001907",iamsterdam
308133031,9.42E+17,,Rif
1166383453,9.42E+17,"4.8932,52.3731",nechel
508949352,9.42E+17,"4.89716,52.37764",amsterdam
825529934,9.42E+17,,HitchensDay
47361215,9.42E+17,,privacy
1346828995,9.42E+17,,IamArt
212001777,9.42E+17,,TheVoice
317043944,9.42E+17,"4.85641,52.36436",FRIDAY
1166383453,9.42E+17,"4.8932,52.3731",nechel
1897191638,9.42E+17,"4.89616871,52.37402065",weed
740296812,9.42E+17,,DoeiLara
388811760,9.42E+17,,wallpaper
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",trndnl
3428049255,9.42E+17,"4.87977992,52.3578864",vampire
135073267,9.42E+17,"4.87977992,52.3578864",stedelijkbase
159103474,9.42E+17,,wegmetkronkels
102801310,9.42E+17,,tvoh
212001777,9.42E+17,,TVOH
46728319,9.42E+17,,tvoh
990514226,9.42E+17,,tvoh
47361215,9.42E+17,,fixcopyright
47361215,9.42E+17,,roastgiel
3598644755,9.42E+17,"4.89386,52.37115",Comedy
1166383453,9.42E+17,"4.8932,52.3731",dbofor
47361215,9.42E+17,,censorshipmachine
3063472799,9.42E+17,"4.88991,52.34123",charging
47361215,9.42E+17,,Copyright
102801310,9.42E+17,,leugens
44989876,9.42E+17,"4.89134843,52.38136789",Workout
64380210,9.42E+17,"4.9364,52.3301",weekend
18716996,9.42E+17,,PVV
212001777,9.42E+17,,TheVoice
19140633,9.42E+17,"4.8508,52.354847",AML
184541859,9.42E+17,,Russia
380513659,9.42E+17,"4.8922,52.3731",rocksmoove
270434221,9.42E+17,,doeGewoonNormaal
184541859,9.42E+17,,Nederland
47960736,9.42E+17,,kerstconcert
184541859,9.42E+17,,tweedekamer
3598644755,9.42E+17,"4.8437099,52.3699493",Nightlife
1166383453,9.42E+17,"4.8932,52.3731",lisijs
3375579785,9.42E+17,"4.966624,52.378193",amsterdam
8.85E+17,9.42E+17,,transavia
11758102,9.42E+17,"4.76393985,52.30908793",familyholiday
3375579785,9.42E+17,"4.966624,52.378193",amsterdam
32446125,9.42E+17,,cheese
117223964,9.42E+17,,Wij
1166383453,9.42E+17,"4.8932,52.3731",lisijs
229192109,9.42E+17,,code
155793674,9.42E+17,,djlife
786868554,9.42E+17,"4.8922,52.3731",17-Nov
536634417,9.42E+17,"4.87059798,52.3864409",amsterdam
24354074,9.42E+17,"4.88521432,52.37043664",humour
1166383453,9.42E+17,"4.8932,52.3731",oliebollenparty
1166383453,9.42E+17,"4.8932,52.3731",trndnl
252576126,9.42E+17,,ETUDE
196202869,9.42E+17,"4.8922,52.3731",travelblogger
19140633,9.42E+17,"4.89581,52.375135",AML
19140633,9.42E+17,"4.8547513,52.3562059",AML
1166383453,9.42E+17,"4.8932,52.3731",oliebollenparty
239135593,9.42E+17,"4.9625,52.3439",dad
159543687,9.42E+17,"4.87972,52.35194",amstergram
431777800,9.42E+17,,bitcoin
2119871,9.42E+17,,floor
270344422,9.42E+17,"4.85722,52.38332",amsterdam
2452220025,9.42E+17,"4.7814898,52.4358711",kookworkshop
1166383453,9.42E+17,"4.8932,52.3731",oliebollenparty
2452220025,9.42E+17,"4.7814898,52.4358711",stew
2452220025,9.42E+17,"4.7814898,52.4358711",workshop
234731469,9.42E+17,,resist
19140633,9.42E+17,"4.655381,52.325842",KEN
2654413183,9.42E+17,,shetoo
19345492,9.42E+17,"4.9305,52.3576",vinyl
429329977,9.42E+17,,theatreschool
1166383453,9.42E+17,"4.8932,52.3731",psvado
2452220025,9.42E+17,"4.7814898,52.4358711",kookworkshop
4910558507,9.42E+17,,biemskitchen
3598644755,9.42E+17,"4.8437099,52.3699493",Nightlife
88039815,9.42E+17,"4.89835654,52.36813326",staalstraat
3081469818,9.42E+17,"4.8735,52.3592",photo
211777155,9.42E+17,"4.8922,52.3731",netherlands
25056383,9.42E+17,,gtst
493854788,9.42E+17,"4.898056,52.374167",church
168413138,9.42E+17,"4.94201341,52.31381897",wijzijnajax
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",trndnl
1166383453,9.42E+17,"4.8932,52.3731",psvado
2578826953,9.42E+17,,Zevenaar
28763451,9.42E+17,,Nieuweverkering
1306731866,9.42E+17,"4.8735,52.3592",snow
95118607,9.42E+17,"4.87977992,52.3578864",stedelijkmuseum
